iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q2,sd_Q2,E_V2,sd_V2,E_Q3,sd_Q3,E_V3,sd_V3
1457,10.4983,0.0498902,47.1081,0.0651646,13.0354,0.376856,71.5062,0.366217,7.91248,5.85436,3.21845e+08,5.89552
1458,10.4983,0.049898,47.1085,0.0651692,13.0359,0.37685,71.5059,0.366231,7.90712,5.85448,3.21715e+08,5.89595
1459,10.4983,0.0498969,47.1083,0.0651685,13.0363,0.376862,71.5077,0.366242,7.90172,5.85421,3.215e+08,5.89632
1460,10.4984,0.0498985,47.1087,0.0651712,13.036,0.376869,71.5045,0.366262,7.89632,5.85375,3.21604e+08,5.89693
1461,10.4985,0.0498974,47.1088,0.065178,13.0363,0.376896,71.5015,0.366255,7.89093,5.85409,3.21387e+08,5.89674
1462,10.4986,0.0498951,47.1088,0.0651743,13.0365,0.376931,71.5034,0.366282,7.88559,5.85403,3.2152e+08,5.89667
1463,10.4986,0.0498943,47.1089,0.0651825,13.036,0.376941,71.5026,0.366305,7.88041,5.85396,3.21308e+08,5.89627
1464,10.4987,0.049889,47.1089,0.0651837,13.0356,0.376943,71.5029,0.366313,7.87525,5.85417,3.21089e+08,5.89601
1465,10.4987,0.0498826,47.1093,0.0651866,13.0365,0.376946,71.5038,0.36632,7.8699,5.85417,3.2087e+08,5.89581
1466,10.4986,0.0498798,47.1094,0.0651913,13.0366,0.376979,71.5046,0.366338,7.86455,5.85384,3.20654e+08,5.89534
1467,10.4986,0.0498791,47.1096,0.0651856,13.0362,0.37698,71.5047,0.366332,7.85922,5.85377,3.20436e+08,5.89492
1468,10.4986,0.0498731,47.1098,0.0651949,13.0355,0.376976,71.5062,0.36631,7.85389,5.85363,3.20239e+08,5.89507
1469,10.4986,0.04987,47.1099,0.0651937,13.0353,0.376992,71.506,0.366325,7.84856,5.8542,3.20032e+08,5.89574
1470,10.4986,0.0498674,47.1098,0.0652011,13.0349,0.376973,71.5044,0.366313,7.84323,5.85396,3.19818e+08,5.89569
1471,10.4985,0.0498618,47.1099,0.0652038,13.0346,0.376983,71.5017,0.366313,7.83793,5.854,3.19601e+08,5.89548
1472,10.4985,0.0498572,47.1102,0.065199,13.0344,0.376942,71.4995,0.366329,7.83269,5.85399,3.19385e+08,5.89488
1473,10.4986,0.0498489,47.1102,0.0651965,13.0347,0.376921,71.495,0.366355,7.82737,5.85409,3.19168e+08,5.89493
1474,10.4986,0.0498405,47.11,0.0651914,13.0348,0.376883,71.4909,0.366356,7.82209,5.85414,3.19971e+08,5.89518
1475,10.4985,0.0498374,47.1099,0.0651909,13.0342,0.376861,71.4889,0.366372,7.81685,5.85376,3.19756e+08,5.89476
1476,10.4985,0.0498331,47.1098,0.0651953,13.034,0.376881,71.486,0.366383,7.81157,5.85329,3.1954e+08,5.89442
1477,10.4985,0.0498298,47.1101,0.0652027,13.0333,0.376856,71.4877,0.366373,7.80674,5.85354,3.19329e+08,5.89452
1478,10.4985,0.0498254,47.1101,0.065214,13.0332,0.376853,71.487,0.366357,7.80147,5.85351,3.19113e+08,5.89426
1479,10.4986,0.049822,47.1104,0.0652174,13.0324,0.376837,71.483,0.366337,7.79623,5.85344,3.18897e+08,5.89402
1480,10.4986,0.0498171,47.1104,0.0652157,13.0324,0.37681,71.483,0.366292,7.79109,5.85363,3.18682e+08,5.89331
1481,10.4986,0.0498111,47.1103,0.065213,13.0325,0.37683,71.4815,0.36627,7.78595,5.85359,3.18468e+08,5.89303
1482,10.4986,0.0498081,47.1103,0.0652118,13.0323,0.37683,71.4806,0.366246,7.78072,5.85387,3.18254e+08,5.89305
1483,10.4986,0.049805,47.1098,0.06521,13.0319,0.376847,71.48,0.366236,7.77549,5.85351,3.18041e+08,5.89279
1484,10.4985,0.0497998,47.1094,0.065204,13.0318,0.376868,71.4789,0.366231,7.77026,5.85302,3.17826e+08,5.89244
1485,10.4985,0.049796,47.1091,0.0652062,13.0322,0.376858,71.4798,0.366205,7.76504,5.85259,3.17614e+08,5.89255
1486,10.4984,0.0497945,47.1089,0.0652039,13.0316,0.376846,71.4822,0.366214,7.75983,5.85335,3.17401e+08,5.89245
1487,10.4984,0.0497943,47.1092,0.0652044,13.0306,0.376847,71.4796,0.366194,7.75465,5.85348,3.17188e+08,5.8919
1488,10.4984,0.0497898,47.1093,0.0652053,13.0293,0.37683,71.4806,0.3662,7.74944,5.85365,3.17003e+08,5.89139
1489,10.4984,0.0497853,47.1093,0.0652014,13.0294,0.37682,71.4811,0.36618,7.74425,5.85351,3.16791e+08,5.89105
1490,10.4984,0.0497856,47.1093,0.065194,13.0297,0.376796,71.4771,0.366161,7.73908,5.85329,3.16578e+08,5.89077
1491,10.4985,0.0497812,47.1097,0.0651969,13.0302,0.376779,71.4786,0.366194,7.73397,5.85355,3.16367e+08,5.89074
1492,10.4985,0.0497756,47.1098,0.0651926,13.0307,0.37675,71.4811,0.366185,7.72892,5.85329,3.16155e+08,5.89061
1493,10.4984,0.0497753,47.1101,0.0651895,13.0308,0.376771,71.4826,0.36618,7.72375,5.8531,3.15945e+08,5.89096
1494,10.4984,0.0497793,47.1102,0.0651861,13.0303,0.376758,71.4859,0.366183,7.71864,5.85295,3.15736e+08,5.89096
1495,10.4984,0.0497827,47.1104,0.0651848,13.0309,0.376778,71.4858,0.366201,7.71351,5.85305,3.15525e+08,5.89056
1496,10.4984,0.0497896,47.1106,0.065182,13.0314,0.37677,71.4884,0.366216,7.70841,5.85306,3.15318e+08,5.89075
1497,10.4984,0.0498042,47.1103,0.0651768,13.0319,0.376782,71.4889,0.366253,7.7034,5.85364,3.15165e+08,5.8909
1498,10.4983,0.0498085,47.1101,0.0651766,13.033,0.376779,71.4943,0.366292,7.69889,5.85349,3.14958e+08,5.89089
1499,10.4983,0.0498117,47.1099,0.0651754,13.0344,0.376811,71.4995,0.366335,7.69399,5.85317,3.14755e+08,5.89089
1500,10.4982,0.0498164,47.1095,0.0651788,13.0337,0.376794,71.5022,0.366349,7.689,5.85323,3.14546e+08,5.89076
1501,10.4983,0.0498151,47.1099,0.0651746,13.0335,0.376785,71.4985,0.366338,7.6839,5.85291,3.14338e+08,5.89122
1502,10.4984,0.0498132,47.1097,0.0651757,13.0334,0.376785,71.4996,0.36631,7.67879,5.85309,3.14129e+08,5.89149
1503,10.4984,0.0498085,47.1094,0.0651727,13.033,0.376774,71.5006,0.366284,7.67369,5.85304,3.13921e+08,5.89162
1504,10.4984,0.0498028,47.1094,0.0651776,13.0324,0.376732,71.5011,0.366249,7.66864,5.85295,3.13713e+08,5.89187
1505,10.4984,0.0498013,47.1097,0.0651806,13.0329,0.376729,71.5028,0.366276,7.66357,5.85279,3.13509e+08,5.89195
1506,10.4984,0.0498061,47.1096,0.0651787,13.0329,0.376758,71.5036,0.366264,7.65863,5.85286,3.13301e+08,5.89182
1507,10.4983,0.0498072,47.1095,0.0651708,13.0323,0.376795,71.5084,0.366263,7.65383,5.85328,3.131e+08,5.89167
1508,10.4982,0.049807,47.1098,0.0651702,13.0313,0.376799,71.5128,0.366267,7.64877,5.85326,3.12894e+08,5.89168
1509,10.4982,0.0498061,47.11,0.0651758,13.0298,0.376764,71.5143,0.366266,7.64374,5.85286,3.12687e+08,5.89137
1510,10.4981,0.0497996,47.1101,0.0651733,13.029,0.37678,71.5157,0.366277,7.63869,5.85255,3.12481e+08,5.89181
1511,10.4981,0.0497945,47.1101,0.0651737,13.029,0.376774,71.5144,0.366271,7.63365,5.85242,3.12285e+08,5.89223
1512,10.4981,0.0497892,47.1105,0.0651729,13.0301,0.376773,71.5124,0.366257,7.62861,5.8523,3.12079e+08,5.89197
1513,10.4981,0.0497844,47.1106,0.0651742,13.03,0.376763,71.5117,0.366265,7.62358,5.85201,3.11906e+08,5.89209
1514,10.4981,0.0497777,47.1106,0.0651722,13.0301,0.376743,71.5108,0.366286,7.61859,5.85213,3.11735e+08,5.89224
1515,10.4981,0.0497684,47.1102,0.0651694,13.0304,0.37671,71.5081,0.366291,7.61357,5.85243,3.11533e+08,5.89213
1516,10.4982,0.0497629,47.1102,0.0651647,13.0306,0.376706,71.506,0.366309,7.60855,5.85198,3.11328e+08,5.89153
1517,10.4982,0.04976,47.1098,0.0651682,13.0309,0.376752,71.5046,0.366324,7.60355,5.85199,3.11127e+08,5.89132
1518,10.4982,0.0497594,47.1102,0.0651749,13.0308,0.376807,71.5021,0.366294,7.59867,5.852,3.10922e+08,5.89176
1519,10.4982,0.0497612,47.1108,0.0651791,13.0304,0.376796,71.4996,0.36628,7.59485,5.85207,3.10744e+08,5.89231
1520,10.4982,0.0497648,47.111,0.0651788,13.03,0.376779,71.501,0.366284,7.59134,5.85243,3.10541e+08,5.89196
1521,10.4982,0.0497623,47.111,0.0651755,13.0299,0.376758,71.5016,0.366277,7.58637,5.85238,3.10359e+08,5.89173
1522,10.4983,0.0497596,47.1111,0.0651878,13.03,0.376765,71.4983,0.366256,7.5814,5.85217,3.10173e+08,5.8918
1523,10.4984,0.0497581,47.1111,0.0651856,13.0303,0.37676,71.498,0.366256,7.57643,5.85244,3.09969e+08,5.892
1524,10.4984,0.0497546,47.1115,0.0651849,13.0308,0.376719,71.4965,0.366242,7.57147,5.85256,3.09766e+08,5.8923
1525,10.4984,0.0497531,47.1112,0.0651738,13.0305,0.376686,71.4955,0.366264,7.56651,5.85214,3.09567e+08,5.89311
1526,10.4985,0.0497475,47.1112,0.0651753,13.0304,0.376638,71.4982,0.366298,7.56156,5.85167,3.09365e+08,5.89273
1527,10.4986,0.0497446,47.1112,0.0651707,13.0305,0.376616,71.4945,0.366272,7.5567,5.85195,3.09164e+08,5.89285
1528,10.4986,0.0497398,47.1111,0.0651696,13.0303,0.376578,71.4883,0.36627,7.55178,5.85194,3.08964e+08,5.89307
1529,10.4986,0.0497366,47.1113,0.0651713,13.0312,0.376574,71.4851,0.366255,7.54686,5.85198,3.08775e+08,5.8931
1530,10.4987,0.0497335,47.1113,0.0651751,13.0315,0.376562,71.4818,0.366263,7.54194,5.85163,3.08574e+08,5.89315
1531,10.4987,0.0497305,47.1116,0.065177,13.0315,0.376518,71.4829,0.366245,7.53707,5.85236,3.08373e+08,5.89276
1532,10.4987,0.049725,47.1116,0.0651766,13.0322,0.376483,71.4813,0.366265,7.53219,5.85258,3.08183e+08,5.89284
1533,10.4987,0.0497179,47.1117,0.0651781,13.0325,0.376474,71.4819,0.366285,7.52849,5.8526,3.07982e+08,5.8923
1534,10.4987,0.0497107,47.1116,0.0651772,13.0328,0.376463,71.4819,0.366333,7.52367,5.85307,3.07782e+08,5.89211
1535,10.4987,0.0497046,47.1114,0.0651707,13.033,0.37643,71.4799,0.366311,7.51877,5.85304,3.07582e+08,5.89149
1536,10.4987,0.0497007,47.1117,0.0651666,13.0323,0.376433,71.4826,0.366271,7.5139,5.85232,3.07382e+08,5.89106
1537,10.4987,0.0496962,47.1116,0.0651654,13.032,0.376447,71.4824,0.366257,7.50904,5.85227,3.07186e+08,5.89084
1538,10.4988,0.049693,47.1117,0.0651646,13.0332,0.37646,71.4812,0.366287,7.50462,5.85225,3.06995e+08,5.89076
1539,10.4988,0.0496893,47.1117,0.06516,13.0332,0.37642,71.4807,0.366306,7.4998,5.85272,3.06808e+08,5.89096
1540,10.4988,0.0496829,47.1117,0.0651617,13.033,0.376394,71.4765,0.366321,7.49745,5.85392,3.06612e+08,5.89063
1541,10.4988,0.0496741,47.1118,0.0651596,13.0326,0.376357,71.4744,0.366345,7.49259,5.85352,3.06428e+08,5.89125
1542,10.4988,0.0496681,47.1121,0.0651615,13.0324,0.376306,71.4764,0.366362,7.48785,5.85333,3.06347e+08,5.89159
1543,10.4988,0.0496654,47.1122,0.0651652,13.0315,0.376278,71.4774,0.366409,7.4833,5.85399,3.06163e+08,5.89176
1544,10.4988,0.049663,47.1122,0.0651654,13.0312,0.37628,71.4791,0.366438,7.47875,5.85372,3.05965e+08,5.89146
1545,10.4988,0.0496617,47.1128,0.0651706,13.0307,0.376293,71.4778,0.366427,7.47414,5.85367,3.05783e+08,5.89194
1546,10.4988,0.0496551,47.1124,0.065178,13.0304,0.376333,71.4721,0.366428,7.46992,5.85393,3.05592e+08,5.89206
1547,10.4989,0.0496512,47.1124,0.0651762,13.0295,0.376329,71.4674,0.366457,7.46551,5.85394,3.05397e+08,5.89216
1548,10.4989,0.0496461,47.1124,0.0651716,13.0292,0.376293,71.4681,0.366444,7.46071,5.8541,3.05456e+08,5.89266
1549,10.4989,0.0496487,47.1125,0.0651701,13.0288,0.376268,71.4692,0.366416,7.45592,5.85432,3.05259e+08,5.89286
1550,10.4989,0.0496553,47.1125,0.0651664,13.0289,0.376284,71.4668,0.366413,7.45125,5.85482,3.05062e+08,5.8923
1551,10.4989,0.049655,47.1124,0.0651617,13.0287,0.376277,71.4662,0.366432,7.4465,5.85496,3.04869e+08,5.89287
1552,10.4989,0.0496552,47.1125,0.0651544,13.0281,0.376284,71.467,0.36648,7.44186,5.85472,3.04673e+08,5.89281
1553,10.4989,0.0496528,47.1126,0.0651519,13.0276,0.376248,71.4667,0.366533,7.43708,5.85489,3.04479e+08,5.89264
1554,10.4989,0.0496498,47.1127,0.0651524,13.0276,0.376213,71.4663,0.366549,7.43239,5.85508,3.04284e+08,5.89157
1555,10.4989,0.0496467,47.1127,0.0651526,13.0277,0.376197,71.4657,0.366536,7.42762,5.85498,3.04093e+08,5.89161
1556,10.4989,0.0496457,47.1124,0.0651515,13.0282,0.376203,71.4632,0.366518,7.42286,5.8545,3.04209e+08,5.89145
1557,10.4989,0.0496438,47.1126,0.0651463,13.0283,0.376221,71.463,0.366509,7.41811,5.85413,3.04014e+08,5.89094
1558,10.4989,0.0496438,47.1132,0.0651509,13.0281,0.376251,71.4611,0.366482,7.41336,5.85386,3.0382e+08,5.89063
1559,10.499,0.0496414,47.1135,0.0651616,13.0288,0.376296,71.458,0.366457,7.40861,5.85338,3.03625e+08,5.89061
1560,10.4991,0.0496384,47.1135,0.0651602,13.029,0.376314,71.4567,0.366481,7.40388,5.85311,3.03431e+08,5.89088
1561,10.4992,0.0496376,47.1135,0.0651607,13.0291,0.376373,71.4576,0.366493,7.40036,5.85374,3.03237e+08,5.89033
1562,10.4992,0.0496327,47.1133,0.0651615,13.0293,0.376359,71.4579,0.366504,7.396,5.85417,3.03043e+08,5.88982
1563,10.4993,0.0496281,47.1135,0.0651608,13.0286,0.376357,71.4557,0.366466,7.39139,5.85466,3.02864e+08,5.88952
1564,10.4993,0.0496253,47.1134,0.0651592,13.0277,0.376371,71.4523,0.366437,7.38697,5.85519,3.02671e+08,5.88937
1565,10.4994,0.0496199,47.1133,0.0651549,13.0276,0.376352,71.4502,0.36646,7.38226,5.85493,3.02481e+08,5.89023
1566,10.4994,0.0496121,47.1132,0.0651491,13.0272,0.376331,71.4467,0.366483,7.37779,5.85516,3.02291e+08,5.88965
1567,10.4994,0.0496066,47.1136,0.0651422,13.0267,0.376312,71.4465,0.366477,7.37315,5.85562,3.02099e+08,5.88989
1568,10.4994,0.0496029,47.1136,0.0651404,13.0266,0.376325,71.4449,0.366472,7.36913,5.85569,3.01906e+08,5.88963
1569,10.4995,0.0496047,47.1137,0.0651374,13.0272,0.376348,71.4435,0.366444,7.36495,5.8557,3.01714e+08,5.88921
1570,10.4995,0.049599,47.1136,0.0651278,13.0263,0.376329,71.444,0.366465,7.36038,5.85555,3.01529e+08,5.8893
1571,10.4995,0.0496008,47.1131,0.0651265,13.0262,0.376311,71.4427,0.366486,7.35574,5.85566,3.0134e+08,5.88914
1572,10.4995,0.0495992,47.1127,0.0651247,13.0265,0.376334,71.4417,0.366454,7.35106,5.85568,3.01152e+08,5.88864
1573,10.4995,0.049593,47.1121,0.0651306,13.0277,0.376384,71.4372,0.366457,7.3464,5.8568,3.00968e+08,5.88844
1574,10.4995,0.0495901,47.112,0.0651374,13.0296,0.376425,71.4338,0.366449,7.34177,5.85716,3.00778e+08,5.88895
1575,10.4996,0.049588,47.1122,0.0651406,13.0292,0.376483,71.4292,0.366455,7.3372,5.85749,3.0157e+08,5.88916
1576,10.4996,0.0495858,47.1124,0.0651418,13.0297,0.376527,71.4275,0.366482,7.36166,5.85784,3.0138e+08,5.88877
1577,10.4996,0.049579,47.1124,0.0651411,13.0301,0.376512,71.4306,0.366478,7.35699,5.85722,3.0119e+08,5.88848
1578,10.4996,0.0495763,47.1125,0.0651454,13.0304,0.376495,71.4298,0.366457,7.35234,5.85743,3.00999e+08,5.88844
1579,10.4996,0.0495726,47.1124,0.0651452,13.0298,0.37656,71.4271,0.366444,7.34769,5.8577,3.00809e+08,5.88818
1580,10.4997,0.0495723,47.1125,0.0651471,13.0292,0.376601,71.421,0.366454,7.34309,5.85803,3.00727e+08,5.889
1581,10.4997,0.0495681,47.1127,0.0651456,13.0297,0.376637,71.4181,0.366461,7.33851,5.85818,3.0054e+08,5.88866
1582,10.4995,0.0495672,47.1128,0.0651424,13.03,0.376655,71.4199,0.366471,7.33389,5.85842,3.00531e+08,5.88884
1583,10.4995,0.0495767,47.1129,0.0651401,13.0293,0.376641,71.4204,0.366451,7.32938,5.8585,3.00514e+08,5.88975
1584,10.4995,0.0495927,47.1127,0.065138,13.0283,0.376647,71.4187,0.366429,7.32485,5.85857,3.00399e+08,5.8904
1585,10.4995,0.0496052,47.1127,0.0651402,13.0283,0.376636,71.4172,0.366437,7.32028,5.85886,3.00489e+08,5.89079
1586,10.4995,0.0496236,47.1129,0.0651405,13.0283,0.376619,71.4193,0.36644,7.31572,5.85874,3.00301e+08,5.89125
1587,10.4995,0.0496349,47.1125,0.0651482,13.0297,0.376638,71.42,0.366439,7.31118,5.85853,3.00114e+08,5.89117
1588,10.4995,0.0496439,47.1123,0.0651495,13.03,0.376644,71.4233,0.366459,7.32954,5.85854,2.99926e+08,5.89137
